#{"t_start": 1681905115.489467, "env_id": "TruckTrailer-v1"}
r,l,t
-263.523118,498,20049.479235
-205.027301,463,20057.902886
-147.230362,731,20080.911353
-106.063277,605,20092.199642
-194.381138,646,20103.202647
-207.403788,508,20112.293283
-191.805994,493,20131.695291
-196.284964,430,20139.907281
0.0,1,20140.399692
-186.467771,540,20149.894776
-220.010708,484,20158.390929
-158.739744,439,20175.685881
-163.523655,556,20186.594967
-195.225301,447,20194.496696
-116.172361,692,20206.48486
-166.647686,578,20227.092776
-235.093519,545,20237.495427
-250.636553,642,20248.777202
-145.15206,471,20257.499349
0.0,1,20258.000625
-144.143985,635,20280.293139
-175.334278,378,20287.207764
-289.620021,752,20300.080528
-182.332829,565,20321.402384
-123.440354,557,20331.795408
0.0,1,20332.289541
-121.89841,524,20341.598719
-106.658625,481,20350.40231
-165.551114,702,20374.386475
0.0,1,20374.889555
-150.796332,408,20381.698247
-117.588681,675,20393.196188
-177.974959,608,20414.999291
-155.349992,536,20424.50307
-135.431066,462,20432.705796
-161.194656,676,20444.284018
-102.954593,690,20467.581051
-189.481846,653,20478.596741
-240.25823,490,20487.589784
-109.993676,862,20514.07971
-130.577992,393,20521.194469
-61.230662,743,20533.88595
-161.69655,435,20541.581728
-134.597572,608,20563.897804
-71.29026,496,20572.790009
0.0,1,20573.289883
-158.149305,447,20581.283005
-90.064601,651,20604.902875
-146.886204,459,20613.003296
-114.303844,794,20626.699109
-321.937414,779,20640.399614
-145.227851,729,20664.083781
-61.605352,718,20676.197753
-138.559627,500,20684.786468
-167.198169,530,20705.603994
-115.794951,622,20716.389761
-341.820349,524,20725.693718
-195.091854,626,20748.702121
-210.397571,632,20760.178236
-259.444654,548,20770.011119
-162.028568,461,20777.809112
-112.902716,474,20797.878706
-193.090556,444,20805.783803
-100.534115,697,20818.206188
-191.737512,401,20825.206736
-252.543265,535,20846.203179
-149.300986,534,20855.687211
-138.485179,597,20864.979713
-146.187898,635,20875.488692
-101.815552,519,20896.194051
-282.846763,684,20907.703307
-209.236922,760,20920.906902
-102.362546,643,20943.99296
-224.311819,530,20953.303463
-75.932509,745,20966.001966
-247.498938,684,20989.393584
-239.546643,473,20997.802727
-169.213441,650,21009.097321
-263.209556,771,21033.7068
-196.44723,684,21045.278372
-183.141358,424,21053.001855
-203.609199,493,21061.486472
-183.848832,661,21084.298415
-161.378742,634,21095.20055
0.0,1,21095.691091
-219.760822,475,21104.100483
-237.95922,807,21128.899554
-100.992005,458,21136.8901
-240.542672,904,21152.29297
-124.589553,698,21176.008072
-188.515373,510,21184.999462
-110.99549,748,21197.798147
-217.278498,443,21217.089972
-323.287692,486,21225.599494
-125.478013,478,21233.801981
-134.731744,459,21241.881586
-128.286825,510,21250.885808
-243.824979,710,21275.103496
-82.41595,563,21285.181107
-162.858442,625,21296.192239
-133.036691,496,21316.485191
-188.572442,726,21329.298761
-89.261931,567,21338.912338
-125.602537,707,21362.803424
0.0,1,21363.304266
-230.505971,506,21371.710757
-565.111246,586,21382.191909
-153.107588,657,21393.204975
-225.871164,417,21412.595515
-161.524969,374,21419.302272
-190.205924,478,21427.996842
-229.270822,655,21439.384621
-184.111398,541,21460.898554
-189.10626,382,21467.978429
-82.20995,864,21482.691631
-175.576408,622,21504.603849
