#{"t_start": 1681803213.6930728, "env_id": "TruckTrailer-v1"}
r,l,t
-1119.256095,1223,30159.681401
-529.096422,1366,30194.487575
-883.821732,1344,30218.387843
-1505.28978,786,30243.984543
-2115.776828,1707,30284.704732
-1151.632528,1672,30314.584581
-871.075711,1673,30354.37434
-725.142254,1060,30383.691274
-1460.552957,1140,30404.593392
-1297.575516,747,30428.880203
-476.720448,1112,30449.100293
-353.75478,1019,30477.506954
-828.851285,961,30495.77801
-1380.089688,1549,30534.499054
-874.057726,1272,30567.986338
-797.1372,1235,30591.390776
-1816.377429,1572,30630.700855
-571.4852,1054,30649.397571
-249.020985,1397,30684.887076
-1149.428918,1340,30719.10414
-1762.303552,1648,30760.686883
-2067.753902,1746,30792.27341
-1094.290311,1468,30828.702076
-728.929062,862,30853.980433
-914.379742,769,30868.579104
-513.631875,910,30883.707192
-947.47464,993,30911.376347
-969.016329,906,30928.198466
-469.568505,937,30956.094956
-1026.603147,1258,30978.793027
-1889.889261,653,31000.288155
-1467.00089,534,31011.189175
-1994.605378,2336,31064.395143
-1285.193963,1302,31098.576196
-764.674521,1347,31123.501772
-2138.870329,1840,31166.975651
-2617.828775,726,31192.282736
-405.899525,1183,31213.48682
-627.656542,1108,31244.987225
-767.647387,1542,31284.101056
-1677.121442,751,31298.493734
-1519.081907,1747,31340.692445
-2079.311567,1524,31366.979615
-320.252755,940,31395.979099
-724.312213,1146,31427.595007
-1016.81571,741,31441.494879
-1410.143793,1835,31484.686929
-1098.460151,1621,31523.490545
-259.746064,1207,31545.887373
-521.306295,1630,31585.902097
-920.303152,1426,31621.793322
-1286.183646,640,31634.188558
-892.008115,1151,31664.995
-871.110931,1243,31688.802707
-395.454042,1299,31722.396321
-668.19071,1244,31743.875711
-1293.460631,628,31765.997725
-771.215419,1231,31788.484711
-485.202379,2860,31859.298479
-1284.086085,1730,31900.886141
-1027.871732,1337,31924.99909
-864.609258,1188,31956.99194
-245.58815,1120,31976.88719
-723.422021,1628,32016.383441
-797.860854,1077,32046.081505
-1340.478908,2124,32093.892024
-760.698297,1314,32117.089813
-2902.103854,779,32140.794638
-887.452768,1786,32182.399569
-923.25095,1093,32203.200259
-840.607186,839,32217.882774
-2373.207617,1592,32256.390081
-629.19572,1283,32289.19037
-411.87615,961,32306.200624
-849.247096,1062,32335.591833
-1350.140967,4934,32441.290293
-1015.459567,1447,32476.58602
-898.347255,948,32493.700047
-663.589171,1407,32530.39838
-1007.540155,1054,32559.693718
-548.067322,879,32576.173292
-1750.880805,518,32585.680381
-722.519983,1033,32614.083392
-2174.350296,5409,32727.589665
-1744.664821,1372,32763.190634
-1024.390031,855,32788.694834
-871.425846,655,32799.803082
-1039.976624,720,32813.479223
-1241.622134,2264,32862.78842
-2122.48459,774,32887.394305
-1007.175627,978,32905.196652
-2143.123734,746,32928.503888
-774.152692,1587,32956.886756
-628.964512,1040,32985.878285
-4568.657014,7074,33138.285895
-1011.697489,2562,33205.200525
-802.06027,658,33217.296506
-1424.918315,1277,33251.196015
-911.554353,3856,33326.387707
-2332.058811,1672,33366.394226
-430.025656,1175,33397.99205
-1648.177031,1559,33436.901491
-2679.465551,1808,33468.18738
-1586.885371,532,33490.385025
-556.991766,1078,33509.000603
-1803.905577,1540,33548.083153
-762.663004,1024,33565.882246
-1116.245276,3629,33650.891051
-924.931846,1166,33683.195181
-1445.062298,796,33697.39267
-2306.63602,1615,33738.095724
-2943.14131,2169,33787.301967
-748.004089,1005,33815.797447
-1251.627421,1327,33839.989521
-473.651504,1125,33870.693044
-3069.757408,2008,33917.689289
-1739.536035,906,33933.788433
-3577.76508,5205,34053.395175
-2160.656174,2798,34112.594216
-1271.832767,610,34123.889759
-934.408457,1245,34157.495905
-1954.375446,1396,34192.479507
-2128.268995,2275,34242.490479
-870.843491,1132,34262.692666
-1106.434228,1734,34304.680004
-2069.428298,1950,34350.48089
-1008.470598,684,34362.684219
-1915.108962,1790,34404.075575
-1171.492099,478,34422.592491
-920.096012,550,34432.107988
-556.483837,1043,34450.473408
-2480.051343,1675,34491.390971
-1442.160244,531,34500.991007
-1797.624406,1691,34542.10109
-941.856913,2251,34592.595416
-239.246071,1027,34621.781451
-1401.435555,1269,34644.985477
-1035.616774,1489,34681.393481
-492.819194,1288,34714.181848
0.0,1,34714.687586
-710.947333,1701,34754.88455
-321.600793,1166,34776.495072
-1138.677453,1372,34811.185273
-2699.784243,813,34826.195427
-1390.966273,1558,34864.888829
-1174.143175,4706,34965.104253
-630.062551,900,34990.983872
-1231.807974,1349,35015.290576
-2253.86343,1954,35060.982111
-984.235427,1647,35101.100044
-535.790331,1238,35133.294841
-2258.505485,736,35147.584298
-603.671885,1472,35183.391621
-662.048415,1256,35206.594409
-729.938118,1584,35246.09843
-1132.136046,822,35270.897863
-539.609187,1028,35289.983331
-1200.261832,1248,35323.096841
-967.724503,1164,35344.398894
-397.188382,1245,35377.788746
-1622.672835,1213,35410.074052
-642.444157,922,35427.480545
-722.273605,985,35444.599172
-453.67609,932,35473.086858
-2621.623498,2143,35521.791196
-1245.30604,1503,35559.086998
-1131.114066,1222,35582.894724
-621.559282,1371,35618.498157
-1243.724338,827,35634.689863
-527.073843,930,35662.602122
-810.126842,971,35679.89223
-2716.570505,2442,35733.578155
-1208.052945,1311,35768.174472
-905.550307,1207,35799.68497
-1208.547431,720,35812.891254
-806.673455,666,35825.590587
-464.485438,895,35852.985942
-783.377261,960,35870.275678
-756.613505,611,35892.78864
-980.397461,1641,35921.302459
-5576.145904,2984,35993.600543
-2882.605935,1933,36039.588995
-4234.952948,3471,36111.194437
-1277.989756,1831,36154.196218
-1552.179445,2313,36215.891498
-594.459733,1170,36237.487417
-2480.451523,1912,36281.794998
-1904.759003,1727,36323.399175
-925.491359,1637,36362.697236
-1229.33184,506,36372.195626
-397.262935,1056,36391.099866
-510.19885,1323,36425.590373
-933.134117,1231,36458.491737
-781.634933,981,36477.084535
-615.773961,1146,36507.275234
-340.774504,826,36522.70097
-1797.649101,2668,36579.407432
-337.691625,1128,36609.791904
-1308.5269,1727,36651.690469
-809.480558,841,36667.58156
-2607.568134,3007,36740.883675
